,addedTime,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,goalMouth_x,goalMouth_y,goalMouth_z,goalType,homeTeam_False,homeTeam_True,id,incidentType,name,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,playerId,player_x,player_y,player_z,reversedPeriodTime,reversedPeriodTimeSeconds,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,time,timeSeconds,xg,xgot
1,,0.0,0,,1,0,40.0,20.8,,1,0,1855976,shot,said-benrahma,0,0.0,1,,0,354808,9.3,63.4,0,12,692,1,0.0,,0.0,,0.0,0.0,,79,4708,0.10400318354368,
2,,0.0,1,,0,0,56.3,29.2,,0,1,1855970,shot,ben-davies,0,0.0,1,,0,94758,3.6,23.5,0,14,811,1,0.0,,0.0,,0.0,0.0,,77,4589,0.034110203385353,
3,,0.0,0,,1,0,47.1,58.3,,1,0,1855967,shot,said-benrahma,0,0.0,1,,0,354808,18.7,65.5,0,16,918,0,0.0,,1.0,,0.0,0.0,,75,4482,0.10590150207281,
4,,0.0,0,,1,0,48.1,4.4,regular,0,1,1855960,shot,heung-min-son,0,1.0,0,,0,111505,14.1,42.9,0,19,1100,1,0.0,,0.0,,0.0,0.0,,72,4300,0.49667939543724,0.4672
5,,0.0,0,,1,0,50.7,19.0,,0,1,1855963,shot,pierre-emile-hojbjerg,1,0.0,0,,0,149593,24.9,47.0,0,20,1185,0,0.0,,0.0,,1.0,0.0,,71,4215,0.03648405149579,
6,,0.0,1,,0,0,47.7,19.0,,0,1,1855961,shot,dejan-kulusevski,1,0.0,0,,0,928124,11.8,67.0,0,20,1187,1,0.0,,0.0,,0.0,0.0,,71,4213,0.038675013929605,
7,,0.0,1,,0,0,52.3,19.0,,0,1,1855948,shot,clement-lenglet,1,0.0,0,,0,580550,29.0,36.1,0,21,1239,1,0.0,,0.0,,0.0,0.0,,70,4161,0.020988512784243,
8,,0.0,1,,0,0,51.7,17.7,,0,1,1855899,shot,dejan-kulusevski,0,0.0,0,,1,928124,20.5,71.7,0,32,1863,1,0.0,,0.0,,0.0,0.0,,59,3537,0.037619967013597,0.0753
9,,0.0,1,,0,0,52.4,3.2,,1,0,1855894,shot,jarrod-bowen,0,0.0,0,,1,552884,12.7,40.6,0,33,1970,1,0.0,,0.0,,0.0,0.0,,58,3430,0.065776862204075,0.1244
10,,0.0,0,,1,0,53.6,0.6,regular,0,1,1855884,shot,emerson-royal,0,1.0,0,,0,856123,14.7,53.8,0,35,2067,1,0.0,,0.0,,0.0,0.0,,56,3333,0.29175472259521,0.7316
11,,0.0,0,,1,0,90.3,2.8,,0,1,1855852,shot,harry-kane,0,0.0,1,,0,108579,9.0,67.4,0,42,2502,0,0.0,,0.0,,1.0,0.0,,49,2898,0.1295405626297,
12,,0.0,0,,1,0,49.4,0.6,,0,1,1855844,shot,richarlison,0,0.0,0,,1,840217,16.2,53.0,0,43,2580,1,0.0,,0.0,,0.0,0.0,,48,2820,0.10736353695393,0.0437
13,3.0,0.0,0,,1,0,37.8,8.3,,0,1,1855778,shot,harry-kane,0,0.0,1,,0,108579,25.6,37.6,0,1,2530,0,0.0,,0.0,,1.0,0.0,,45,2870,0.020943965762854,
14,2.0,1.0,0,,0,0,51.4,52.8,,0,1,1855770,shot,cristian-romero,0,0.0,1,,0,829932,11.9,47.1,0,1,2612,0,1.0,,0.0,,0.0,0.0,,45,2788,0.021878598257899,
15,1.0,0.0,1,,0,0,50.4,1.9,,0,1,1855768,shot,richarlison,0,0.0,0,,1,840217,4.0,30.3,0,1,2647,1,0.0,,0.0,,0.0,0.0,,45,2753,0.16184724867344,0.0323
16,,1.0,0,,0,0,26.9,9.7,,1,0,1855750,shot,tomas-soucek,0,0.0,1,,0,799041,9.7,48.9,0,3,176,0,0.0,,0.0,,0.0,1.0,,43,2524,0.066238179802895,
17,,0.0,0,,1,0,52.1,1.3,,0,1,1855711,shot,pierre-emile-hojbjerg,0,0.0,0,,1,149593,25.1,66.2,0,10,562,1,0.0,,0.0,,0.0,0.0,,36,2138,0.01806359551847,0.1286
18,,0.0,0,,1,0,48.9,19.0,,0,1,1855690,shot,emerson-royal,1,0.0,0,,0,856123,23.7,54.3,0,19,1111,1,0.0,,0.0,,0.0,0.0,,27,1589,0.034012667834759,
19,,0.0,0,,1,0,49.3,19.0,,0,1,1855648,shot,harry-kane,1,0.0,0,,0,108579,28.2,58.8,0,28,1642,1,0.0,,0.0,,0.0,0.0,,18,1058,0.025397434830666,
20,,0.0,0,,1,0,53.6,19.0,,0,1,1855606,shot,skipp-oliver,1,0.0,0,,0,859901,17.5,50.1,0,35,2062,0,0.0,,0.0,,1.0,0.0,,11,638,0.078346773982048,
21,,0.0,1,,0,0,42.7,5.6,,1,0,1855565,shot,jarrod-bowen,0,0.0,1,,0,552884,19.8,48.8,0,45,2655,1,0.0,,0.0,,0.0,0.0,,1,45,0.080659367144108,
0,1.0,0.0,0,,1,0,48.6,19.0,,0,1,1956547,shot,joe-willock,1,0.0,0,,0,888550,18.7,47.2,0,1,892,1,0.0,0.0,,,0.0,,,90,5408,0.10193420946598,
1,,0.0,0,,1,0,47.5,20.3,,1,0,1956534,shot,arnaut-danjuma,0,0.0,0,,1,827064,10.5,53.9,0,3,131,1,0.0,0.0,,,0.0,,,88,5269,0.33772879838943,0.1579
2,,0.0,0,,1,0,49.4,19.0,,0,1,1956503,shot,joelinton,1,0.0,0,,0,560128,13.5,51.8,0,11,621,0,1.0,0.0,,,0.0,,,80,4779,0.16012100875378,
3,,1.0,0,,0,0,50.5,19.0,,0,1,1956499,shot,jamaal-lascelles,1,0.0,0,,0,153444,9.5,56.0,0,11,623,0,1.0,0.0,,,0.0,,,80,4777,0.036909457296133,
4,,0.0,0,,1,0,47.2,7.0,,0,1,1956475,shot,gordon-anthony,0,0.0,0,,1,914902,8.5,37.1,0,12,719,0,0.0,1.0,,,0.0,,,79,4681,0.28139391541481,0.7627
5,,0.0,1,,0,0,51.8,19.0,,0,1,1956431,shot,joelinton,1,0.0,0,,0,560128,17.6,42.1,0,21,1203,1,0.0,0.0,,,0.0,,,70,4197,0.050011146813631,
6,,0.0,0,,1,0,46.2,1.9,regular,0,1,1956417,shot,callum-wilson,0,1.0,0,,0,113956,8.3,46.2,0,24,1389,0,0.0,0.0,,,1.0,,,67,4011,0.29082351922989,0.9407
7,,0.0,1,,0,0,50.8,19.0,,0,1,1956409,shot,miguel-almiron,1,0.0,0,,0,333373,11.8,65.3,0,24,1391,1,0.0,0.0,,,0.0,,,67,4009,0.044050246477127,
8,,0.0,0,,1,0,43.4,51.4,,1,0,1956392,shot,pedro-porro,0,0.0,1,,0,913654,9.4,68.2,0,27,1597,0,0.0,0.0,,,1.0,,,64,3803,0.052474390715361,
9,,0.0,0,,1,0,48.4,19.0,,1,0,1956384,shot,heung-min-son,1,0.0,0,,0,111505,14.4,44.0,0,27,1599,1,0.0,0.0,,,0.0,,,64,3801,0.072471186518669,
10,,0.0,1,,0,0,53.0,19.0,,1,0,1956372,shot,heung-min-son,1,0.0,0,,0,111505,23.4,65.8,0,30,1750,1,0.0,0.0,,,0.0,,,61,3650,0.035880595445633,
11,,0.0,0,,1,0,49.9,19.0,,1,0,1956319,shot,pedro-porro,1,0.0,0,,0,913654,13.9,73.5,0,37,2173,1,0.0,0.0,,,0.0,,,54,3227,0.033097978681326,
12,,1.0,0,,0,0,50.5,19.0,,0,1,1956315,shot,dan-burn,1,0.0,0,,0,99090,8.3,51.4,0,38,2259,0,1.0,0.0,,,0.0,,,53,3141,0.09318582713604,
13,,0.0,0,,1,0,49.1,19.0,,0,1,1956306,shot,sean-longstaff,1,0.0,0,,0,866191,8.4,64.2,0,39,2301,1,0.0,0.0,,,0.0,,,52,3099,0.073079787194729,
14,,0.0,0,,1,0,50.6,56.9,,1,0,1956298,shot,ivan-perisic,0,0.0,1,,0,38710,18.8,27.5,0,40,2366,1,0.0,0.0,,,0.0,,,51,3034,0.038568384945393,
15,,0.0,1,,0,0,46.9,3.2,regular,1,0,1956292,shot,harry-kane,0,1.0,0,,0,108579,7.1,31.6,0,42,2482,1,0.0,0.0,,,0.0,,,49,2918,0.11266256123781,0.8354
16,,1.0,0,,0,0,60.5,68.1,,0,1,1956283,shot,alexander-isak,0,0.0,1,,0,823941,4.4,42.7,0,44,2610,1,0.0,0.0,,,0.0,,,47,2790,0.22432434558868,
17,,0.0,1,,0,0,51.2,19.0,,0,1,1956284,shot,sean-longstaff,1,0.0,0,,0,866191,9.3,50.7,0,44,2630,0,0.0,0.0,,,1.0,,,47,2770,0.1273787766695,
18,2.0,0.0,1,,0,0,60.8,20.8,,0,1,1956217,shot,jacob-murphy,0,0.0,1,,0,372336,20.2,60.8,0,1,2585,1,0.0,0.0,,,0.0,,,45,2815,0.045430216938257,
19,,0.0,0,,1,0,49.5,19.0,,0,1,1956187,shot,sean-longstaff,1,0.0,0,,0,866191,18.4,49.0,0,3,173,1,0.0,0.0,,,0.0,,,43,2527,0.073800973594189,
20,,1.0,0,,0,0,92.3,13.9,,0,1,1956191,shot,dan-burn,0,0.0,1,,0,99090,9.6,51.0,0,4,182,1,0.0,0.0,,,0.0,,,42,2518,0.08629796653986,
21,,0.0,0,,1,0,54.4,19.0,,0,1,1956180,shot,joe-willock,1,0.0,0,,0,888550,23.3,37.1,0,5,254,1,0.0,0.0,,,0.0,,,41,2446,0.019681831821799,
22,,0.0,0,,1,0,52.9,61.1,,0,1,1956169,shot,joe-willock,0,0.0,1,,0,888550,14.4,54.0,0,7,365,1,0.0,0.0,,,0.0,,,39,2335,0.26706492900848,
23,,0.0,1,,0,0,50.5,3.2,,1,0,1956125,shot,harry-kane,0,0.0,0,,1,108579,10.2,50.5,0,16,928,0,0.0,1.0,,,0.0,,,30,1772,0.15366035699844,0.0739
24,,0.0,0,,1,0,67.2,2.8,,1,0,1956123,shot,heung-min-son,0,0.0,1,,0,111505,20.9,65.4,0,16,929,0,0.0,1.0,,,0.0,,,30,1771,0.049709934741259,
25,,0.0,1,,0,0,57.8,63.9,,1,0,1956102,shot,dejan-kulusevski,0,0.0,1,,0,928124,10.1,68.9,0,20,1148,0,1.0,0.0,,,0.0,,,26,1552,0.040681842714548,
26,,0.0,0,,1,0,52.2,0.6,regular,0,1,1956074,shot,alexander-isak,0,1.0,0,,0,823941,6.7,69.4,0,25,1488,1,0.0,0.0,,,0.0,,,21,1212,0.039936024695635,0.2211
27,,0.0,0,,1,0,53.9,0.6,regular,0,1,1956060,shot,alexander-isak,0,1.0,0,,0,823941,13.2,58.1,0,27,1605,0,0.0,1.0,,,0.0,,,19,1095,0.37762394547462,0.9389
28,,1.0,0,,0,0,54.7,19.0,,0,1,1956111,shot,sven-botman,1,0.0,0,,0,910046,9.7,41.6,0,29,1738,0,1.0,0.0,,,0.0,,,17,962,0.024284705519676,
29,,0.0,0,,1,0,57.1,19.4,,1,0,1956025,shot,harry-kane,0,0.0,1,,0,108579,13.7,58.8,0,33,1953,1,0.0,0.0,,,0.0,,,13,747,0.10407909750938,
30,,0.0,0,,1,0,54.3,14.6,regular,0,1,1956009,shot,jacob-murphy,0,1.0,0,,0,372336,27.5,62.3,0,37,2208,1,0.0,0.0,,,0.0,,,9,492,0.024660697206855,0.3651
31,,0.0,0,,1,0,47.1,9.5,regular,0,1,1955985,shot,joelinton,0,1.0,0,,0,560128,7.0,59.2,0,40,2389,1,0.0,0.0,,,0.0,,,6,311,0.94989335536957,0.8193
32,,1.0,0,,0,0,78.8,2.8,,0,1,1955983,shot,fabian-schar,0,0.0,1,,0,101882,10.3,54.3,0,41,2445,0,1.0,0.0,,,0.0,,,5,255,0.032374806702137,
33,,0.0,0,,1,0,47.9,19.0,,0,1,1955972,shot,alexander-isak,1,0.0,0,,0,823941,7.7,67.4,0,42,2476,1,0.0,0.0,,,0.0,,,4,224,0.041084922850132,
34,,0.0,0,,1,0,47.0,19.6,regular,0,1,1955937,shot,jacob-murphy,0,1.0,0,,0,372336,1.2,57.9,0,44,2639,0,0.0,0.0,,,1.0,,,2,61,0.28952434659004,0.7669
35,,0.0,0,,1,0,47.3,0.6,,0,1,1955934,shot,joelinton,0,0.0,0,,1,560128,14.7,47.6,0,45,2641,1,0.0,0.0,,,0.0,,,1,59,0.13873396813869,0.2268
0,3.0,1.0,0,,0,0,48.1,22.2,,1,0,1837145,shot,rodri,0,0.0,0,0.0,1,827606,3.3,52.4,0,1,727,1,0.0,0.0,0.0,,0.0,0.0,,90,5573,0.30058664083481,0.3098
1,,0.0,0,,1,0,51.5,19.0,,1,0,1837119,shot,kevin-de-bruyne,1,0.0,0,0.0,0,70996,28.3,39.8,0,2,75,0,0.0,0.0,1.0,,0.0,0.0,,89,5325,0.035333957523108,
2,,0.0,0,,1,0,58.8,6.9,,0,1,1837073,shot,pierre-emile-hojbjerg,0,0.0,1,0.0,0,149593,19.9,61.4,0,14,825,1,0.0,0.0,0.0,,0.0,0.0,,77,4575,0.048414975404739,
3,,0.0,1,,0,0,53.3,4.4,,0,1,1837075,shot,heung-min-son,0,0.0,0,0.0,1,111505,26.6,47.0,0,14,833,0,0.0,0.0,0.0,,1.0,0.0,,77,4567,0.024136142805219,0.2054
4,,0.0,0,,1,0,50.7,23.4,,1,0,1837074,shot,kyle-walker,0,0.0,0,0.0,1,44614,26.8,54.0,0,15,846,0,1.0,0.0,0.0,,0.0,0.0,,76,4554,0.0095670185983181,0.0368
5,,1.0,0,,0,0,60.7,61.1,,1,0,1837063,shot,rodri,0,0.0,1,0.0,0,827606,8.8,48.5,0,18,1025,0,1.0,0.0,0.0,,0.0,0.0,,73,4375,0.061826568096876,
6,,0.0,0,,1,0,51.0,3.2,,0,1,1837054,shot,harry-kane,0,0.0,0,0.0,1,108579,8.7,38.8,0,21,1260,1,0.0,0.0,0.0,,0.0,0.0,,70,4140,0.30733245611191,0.2035
7,,0.0,0,,1,0,67.9,4.2,,0,1,1837050,shot,harry-kane,0,0.0,1,0.0,0,108579,13.9,73.3,0,22,1295,0,0.0,1.0,0.0,,0.0,0.0,,69,4105,0.045326832681894,
8,,0.0,0,,1,0,57.5,40.3,,1,0,1837045,shot,julian-alvarez,0,0.0,1,0.0,0,944656,16.7,65.5,0,23,1377,1,0.0,0.0,0.0,,0.0,0.0,,68,4023,0.055703066289425,
9,,0.0,0,,1,0,40.8,2.8,,1,0,1837039,shot,kevin-de-bruyne,0,0.0,1,0.0,0,70996,18.2,43.5,0,26,1542,0,1.0,0.0,0.0,,0.0,0.0,,65,3858,0.062303826212883,
10,,0.0,0,,1,0,48.6,19.0,,1,0,1837038,shot,manuel-akanji,1,0.0,0,0.0,0,383560,13.1,61.8,0,26,1545,0,1.0,0.0,0.0,,0.0,0.0,,65,3855,0.066696278750896,
11,,0.0,0,,1,0,53.2,19.0,,1,0,1837034,shot,julian-alvarez,1,0.0,0,0.0,0,944656,13.4,53.6,0,27,1597,0,0.0,0.0,0.0,,0.0,1.0,,64,3803,0.14258229732513,
12,,1.0,0,,0,0,45.7,58.3,,0,1,1837012,shot,ben-davies,0,0.0,1,0.0,0,94758,5.1,59.2,0,35,2050,0,1.0,0.0,0.0,,0.0,0.0,,56,3350,0.074595838785172,
13,,0.0,1,,0,0,98.2,6.9,,0,1,1836985,shot,harry-kane,0,0.0,1,0.0,0,108579,13.1,54.5,0,44,2589,1,0.0,0.0,0.0,,0.0,0.0,,47,2811,0.27298647165298,
14,1.0,0.0,1,,0,0,52.0,39.9,,1,0,1836936,shot,riyad-mahrez,0,0.0,0,1.0,0,158213,9.0,64.2,0,1,2653,0,0.0,0.0,0.0,,1.0,0.0,,45,2747,0.12340549379587,
15,,0.0,0,,1,0,77.0,9.7,,0,1,1836937,shot,eric-dier,0,0.0,1,0.0,0,146101,5.2,67.3,0,2,115,0,1.0,0.0,0.0,,0.0,0.0,,44,2585,0.052688475698233,
16,,0.0,1,,0,0,46.9,19.0,,0,1,1836935,shot,eric-dier,1,0.0,0,0.0,0,146101,8.7,60.6,0,2,117,0,1.0,0.0,0.0,,0.0,0.0,,44,2583,0.080020375549793,
17,,0.0,0,,1,0,49.8,19.0,,0,1,1836928,shot,harry-kane,1,0.0,0,0.0,0,108579,8.5,57.6,0,2,119,0,1.0,0.0,0.0,,0.0,0.0,,44,2581,0.065684504806995,
18,,0.0,0,,1,0,52.5,19.0,,0,1,1836925,shot,eric-dier,1,0.0,0,0.0,0,146101,4.6,60.0,0,2,120,0,1.0,0.0,0.0,,0.0,0.0,,44,2580,0.091208025813103,
19,,0.0,0,,1,0,39.8,34.7,,1,0,1836910,shot,jack-grealish,0,0.0,1,0.0,0,189061,14.4,33.2,0,4,222,1,0.0,0.0,0.0,,0.0,0.0,,42,2478,0.05269180983305,
20,,0.0,0,,1,0,45.9,1.9,,1,0,1836903,shot,rodri,0,0.0,0,0.0,1,827606,17.9,55.9,0,5,295,1,0.0,0.0,0.0,,0.0,0.0,,41,2405,0.10127208381891,0.3884
21,,0.0,1,,0,0,49.6,19.0,,0,1,1836867,shot,dejan-kulusevski,1,0.0,0,0.0,0,928124,20.9,62.5,0,16,901,1,0.0,0.0,0.0,,0.0,0.0,,30,1799,0.043857403099537,
22,,0.0,1,,0,0,51.7,2.5,,1,0,1836816,shot,bernardo-silva,0,0.0,0,0.0,1,331209,22.8,43.3,0,27,1600,1,0.0,0.0,0.0,,0.0,0.0,,19,1100,0.041763506829739,0.0734
23,,0.0,0,,1,0,52.9,10.1,regular,0,1,1836806,shot,harry-kane,0,1.0,0,0.0,0,108579,11.4,55.5,0,31,1852,1,0.0,0.0,0.0,,0.0,0.0,,15,848,0.35416820645332,0.6289
24,,0.0,0,,1,0,48.9,19.0,,1,0,1836770,shot,julian-alvarez,1,0.0,0,0.0,0,944656,15.0,56.7,0,40,2358,0,1.0,0.0,0.0,,0.0,0.0,,6,342,0.060930337756872,
25,,1.0,0,,0,0,49.8,2.5,,1,0,1836769,shot,manuel-akanji,0,0.0,0,0.0,1,383560,5.3,49.3,0,41,2421,0,1.0,0.0,0.0,,0.0,0.0,,5,279,0.1671942025423,0.0696
26,,0.0,1,,0,0,53.1,19.0,,1,0,1836764,shot,riyad-mahrez,1,0.0,0,0.0,0,158213,15.5,68.6,0,41,2456,0,0.0,0.0,0.0,,1.0,0.0,,5,244,0.039944022893906,
0,4.0,1.0,0,,0,0,47.7,83.3,,1,0,2152893,shot,dominic-solanke,0,0.0,1,0.0,0,361420,8.8,54.7,0,1,680,0,1.0,0.0,0.0,0.0,0.0,0.0,,90,5620,0.06659010797739,
1,4.0,0.0,1,,0,0,47.0,0.6,,1,0,2152885,shot,hamed-junior-traore,0,0.0,0,0.0,1,892924,14.9,47.0,0,1,705,0,0.0,0.0,0.0,0.0,1.0,0.0,,90,5595,0.13484826683998,0.3232
2,2.0,0.0,1,,0,0,49.8,31.0,,1,0,2152863,shot,hamed-junior-traore,0,0.0,0,0.0,1,892924,26.9,48.9,0,1,814,0,0.0,0.0,0.0,0.0,1.0,0.0,,90,5486,0.019571755081415,0.0423
3,,0.0,1,,0,0,47.7,76.4,,1,0,2152839,shot,philip-billing,0,0.0,1,0.0,0,548660,24.9,56.7,0,1,33,0,0.0,0.0,1.0,0.0,0.0,0.0,,90,5367,0.063451126217842,
4,,0.0,0,,1,0,67.6,8.3,,1,0,2152778,shot,philip-billing,0,0.0,1,0.0,0,548660,7.7,47.2,0,7,361,0,0.0,0.0,0.0,0.0,1.0,0.0,,84,5039,0.3449818789959,
5,,0.0,0,,1,0,51.3,24.7,,1,0,2152783,shot,justin-kluivert,0,0.0,0,0.0,1,851596,8.6,56.8,0,7,362,1,0.0,0.0,0.0,0.0,0.0,0.0,,84,5038,0.22281560301781,0.6073
6,,0.0,1,,0,0,40.0,2.8,,0,1,2152749,shot,mohamed-salah,0,0.0,1,0.0,0,159665,19.5,38.0,0,8,443,0,0.0,1.0,0.0,0.0,0.0,0.0,,83,4957,0.077688097953796,
7,,0.0,0,,1,0,36.8,44.4,,1,0,2152704,shot,dominic-solanke,0,0.0,1,0.0,0,361420,18.9,42.8,0,11,635,1,0.0,0.0,0.0,0.0,0.0,0.0,,80,4765,0.063959330320358,
8,,0.0,1,,0,0,50.7,19.0,,1,0,2152643,shot,max-aarons,1,0.0,0,0.0,0,943645,21.0,68.3,0,17,1005,1,0.0,0.0,0.0,0.0,0.0,0.0,,74,4395,0.022062191739678,
9,,0.0,0,,1,0,45.8,31.0,,0,1,2152614,shot,virgil-van-dijk,0,0.0,0,0.0,1,151545,46.6,64.2,0,19,1111,0,0.0,0.0,1.0,0.0,0.0,0.0,,72,4289,0.019177258014679,0.4944
10,,0.0,0,,1,0,44.7,87.5,,1,0,2152595,shot,kieffer-moore,0,0.0,1,0.0,0,298366,11.2,47.4,0,21,1255,1,0.0,0.0,0.0,0.0,0.0,0.0,,70,4145,0.23210372030735,
11,,0.0,1,,0,0,48.7,3.2,,0,1,2152581,shot,diogo-jota,0,0.0,0,0.0,1,606164,5.2,60.6,0,24,1384,0,0.0,0.0,0.0,0.0,1.0,0.0,,67,4016,0.1030457764864,0.0717
12,,0.0,1,,0,0,54.2,17.7,regular,0,1,2152510,shot,diogo-jota,0,1.0,0,0.0,0,606164,3.8,47.2,0,29,1722,0,0.0,0.0,0.0,0.0,1.0,0.0,,62,3678,0.34430137276649,0.9887
13,,0.0,0,,1,0,52.6,4.4,,0,1,2152511,shot,dominik-szoboszlai,0,0.0,0,0.0,1,869856,21.1,67.4,0,29,1724,1,0.0,0.0,0.0,0.0,0.0,0.0,,62,3676,0.025425223633647,0.1655
14,,0.0,1,,0,0,48.6,19.0,,0,1,2152446,shot,diogo-jota,1,0.0,0,0.0,0,606164,8.4,40.4,0,33,1977,1,0.0,0.0,0.0,0.0,0.0,0.0,,58,3423,0.090684436261654,
15,,0.0,0,,1,0,49.4,9.7,,0,1,2152391,shot,cody-gakpo,1,0.0,0,0.0,0,862967,14.3,47.6,0,37,2185,0,0.0,0.0,0.0,0.0,1.0,0.0,,54,3215,0.1348360478878,
16,,0.0,1,,0,0,49.8,19.0,,0,1,2152386,shot,cody-gakpo,1,0.0,0,0.0,0,862967,13.6,45.7,0,37,2186,1,0.0,0.0,0.0,0.0,0.0,0.0,,54,3214,0.084381334483624,
17,,0.0,1,,0,0,46.4,3.8,,0,1,2152362,shot,mohamed-salah,0,0.0,0,0.0,1,159665,3.5,65.4,0,38,2274,0,0.0,0.0,0.0,0.0,1.0,0.0,,53,3126,0.10241619497538,0.5003
18,,0.0,0,,1,0,41.0,66.7,,0,1,2152341,shot,diogo-jota,0,0.0,1,0.0,0,606164,22.3,60.5,0,40,2384,0,0.0,0.0,0.0,0.0,1.0,0.0,,51,3016,0.088306568562984,
19,,1.0,0,,0,0,66.9,12.5,,0,1,2152332,shot,diogo-jota,0,0.0,1,0.0,0,606164,9.6,51.2,0,41,2413,0,1.0,0.0,0.0,0.0,0.0,0.0,,50,2987,0.064941912889481,
20,,0.0,0,,1,0,48.7,70.8,,1,0,2152316,shot,antoine-semenyo,0,0.0,1,0.0,0,934354,18.4,54.6,0,42,2501,0,0.0,0.0,0.0,0.0,1.0,0.0,,49,2899,0.048363693058491,
21,,0.0,0,,1,0,54.3,19.0,,0,1,2152288,shot,trent-alexander-arnold,1,0.0,0,0.0,0,795064,23.1,57.3,0,45,2648,0,1.0,0.0,0.0,0.0,0.0,0.0,,46,2752,0.040301088243723,
22,4.0,0.0,1,,0,0,48.7,1.9,,1,0,2152163,shot,antoine-semenyo,0,0.0,0,0.0,1,934354,22.6,42.3,0,1,2474,1,0.0,0.0,0.0,0.0,0.0,0.0,,45,2926,0.035795003175735,0.0649
23,3.0,1.0,0,,0,0,61.3,45.8,,0,1,2152151,shot,ibrahima-konate,0,0.0,1,0.0,0,826215,8.7,45.4,0,1,2532,0,1.0,0.0,0.0,0.0,0.0,0.0,,45,2868,0.047767095267773,
24,3.0,0.0,0,,1,0,51.7,19.0,,0,1,2152145,shot,dominik-szoboszlai,1,0.0,0,0.0,0,869856,17.9,57.9,0,1,2576,1,0.0,0.0,0.0,0.0,0.0,0.0,,45,2824,0.056441940367222,
25,1.0,1.0,0,,0,0,36.3,6.9,,0,1,2152123,shot,virgil-van-dijk,0,0.0,1,0.0,0,151545,7.3,46.2,0,1,2680,0,1.0,0.0,0.0,0.0,0.0,0.0,,45,2720,0.095881164073944,
26,,0.0,1,,0,0,46.9,19.0,,0,1,2152113,shot,trent-alexander-arnold,0,0.0,0,0.0,1,795064,12.1,65.1,0,1,24,1,0.0,0.0,0.0,0.0,0.0,0.0,,45,2676,0.066430933773518,0.1461
27,,0.0,1,,0,0,54.1,22.8,regular,0,1,2152007,shot,mohamed-salah,0,1.0,0,0.0,0,159665,4.3,47.4,0,10,544,0,0.0,0.0,0.0,0.0,0.0,1.0,,36,2156,0.75009417533875,0.9441
28,,0.0,1,,0,0,48.1,5.1,,0,1,2152001,shot,mohamed-salah,0,0.0,0,0.0,1,159665,11.5,50.0,0,10,546,0,0.0,0.0,0.0,1.0,0.0,0.0,,36,2154,0.7884,0.9659
29,,0.0,1,,0,0,59.5,73.6,,0,1,2151958,shot,mohamed-salah,0,0.0,1,0.0,0,159665,18.1,42.8,0,12,708,1,0.0,0.0,0.0,0.0,0.0,0.0,,34,1992,0.10370895266533,
30,,0.0,0,,1,0,46.0,2.5,regular,0,1,2151897,shot,luis-diaz,0,1.0,0,0.0,0,883537,7.9,54.2,0,18,1079,0,0.0,0.0,0.0,0.0,1.0,0.0,,28,1621,0.27010756731033,0.4853
31,,0.0,0,,1,0,53.8,81.9,,1,0,2151784,shot,dominic-solanke,0,0.0,1,0.0,0,361420,26.4,51.5,0,27,1568,1,0.0,0.0,0.0,0.0,0.0,0.0,,19,1132,0.015309035778046,
32,,0.0,0,,1,0,41.5,70.8,,0,1,2151772,shot,cody-gakpo,0,0.0,1,0.0,0,862967,20.9,34.2,0,27,1612,0,1.0,0.0,0.0,0.0,0.0,0.0,,19,1088,0.022232821211219,
33,,0.0,1,,0,0,54.1,19.0,,0,1,2151777,shot,dominik-szoboszlai,1,0.0,0,0.0,0,869856,11.3,36.2,0,28,1646,0,0.0,0.0,0.0,0.0,1.0,0.0,,18,1054,0.036663174629211,
34,,0.0,0,,1,0,50.1,19.0,,0,1,2151775,shot,luis-diaz,1,0.0,0,0.0,0,883537,17.5,43.7,0,28,1648,0,0.0,0.0,0.0,0.0,1.0,0.0,,18,1052,0.11180353164673,
35,,0.0,0,,1,0,46.8,19.0,,0,1,2151765,shot,luis-diaz,1,0.0,0,0.0,0,883537,12.4,34.7,0,28,1650,1,0.0,0.0,0.0,0.0,0.0,0.0,,18,1050,0.038642715662718,
36,,0.0,0,,1,0,48.0,30.4,,0,1,2151714,shot,trent-alexander-arnold,0,0.0,0,0.0,1,795064,5.8,74.2,0,33,1959,1,0.0,0.0,0.0,0.0,0.0,0.0,,13,741,0.025054682046175,0.1087
37,,1.0,0,,0,0,46.0,39.2,,0,1,2151634,shot,virgil-van-dijk,0,0.0,0,1.0,0,151545,7.5,50.5,0,40,2358,0,1.0,0.0,0.0,0.0,0.0,0.0,,6,342,0.093166500329971,
38,,0.0,0,,1,0,53.1,13.3,regular,1,0,2151608,shot,antoine-semenyo,0,1.0,0,0.0,0,934354,12.5,64.1,0,43,2549,1,0.0,0.0,0.0,0.0,0.0,0.0,,3,151,0.094135336577892,0.2192
0,7.0,1.0,0,,0,0,41.0,12.5,,1,0,1925984,shot,mitoma-kaoru,0,0.0,1,,0,936849,6.7,45.7,0,1,515,1,0.0,,,,0.0,0.0,,90,5785,0.13112489879131,
