,addedTime,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,bodyPart,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,draw.start.x,draw.start.y,event.awayTeam.name,event.awayTeam.slug,event.homeTeam.name,event.homeTeam.slug,event.id,event.slug,event.winnerCode,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalMouthLocation,goalType,homeTeam_False,homeTeam_True,id,incidentType,isHome,opponent,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,player.firstName,player.id,player.lastName,player.name,player.position,player.shortName,player.slug,player.userCount,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,reversedPeriodTime,reversedPeriodTimeSeconds,shotType,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,situation,team,time,timeSeconds,xg,xgot,shot.angle,shot.distance,xG,xG_per90,statistics.minutesPlayed,statistics.expectedAssists
155,0,1.1,50.7,0,head,1,0,0,0,50.7,1.1,49.8,0,49.8,75.3,52.8,8.1,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,50.2,24.7,high-centre,0,1,0,2142679,shot,False,Brentford,0,0,0,0,1,0,1002711,0,Pape Matar Sarr,M,P. M. Sarr,pape-matar-sarr,6109,8.1,52.8,0,8,443,save,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,83,4957,0.0,0.0,64.81530289636649,10.139764749577097,0.039395561359136966,0.2363733681548218,15,0.00688458
156,0,2.5,55.1,0,right-foot,0,0,0,1,55.1,2.5,48.7,0,48.7,84.8,65.5,8.5,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,51.3,15.2,low-centre,0,1,0,2142571,shot,False,Brentford,0,0,0,0,1,0,840217,0,Richarlison,F,Richarlison,richarlison,27764,8.5,65.5,0,27,1596,save,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,64,3804,0.0,0.0,18.516545162445357,17.9824694463869,0.05961880711880711,0.0596188071188071,90,0.0147996
157,0,17.3,64.4,0,right-foot,0,0,0,1,64.4,17.3,52.2,0,52.2,81.0,65.4,18.7,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,47.8,19.0,low-right,0,1,0,2142557,shot,False,Brentford,1,0,0,0,0,0,356398,0,James Maddison,M,J. Maddison,james-maddison,9591,18.7,65.4,0,30,1751,block,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,61,3649,0.0,0.0,20.55357216280355,24.676446727279163,0.00015151515151515152,0.0001515151515151,90,0.945747
158,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,48.9,0,48.9,18.1,28.7,13.1,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,51.1,81.9,high,0,1,0,2142549,shot,False,Brentford,0,0,1,0,0,0,998247,0,Micky van de Ven,D,M. van de Ven,micky-van-de-ven,1546,13.1,28.7,0,31,1824,miss,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,60,3576,0.0,0.0,13.971983895738129,25.100583060909997,0.005,0.005,90,0.0251334
159,0,1.0,46.9,0,left-foot,0,1,0,0,46.9,1.0,47.1,0,47.1,96.8,34.9,8.6,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,52.9,3.2,low-left,0,1,0,2142551,shot,False,Brentford,0,0,0,0,1,0,111505,0,Heung-min Son,F,H. M. Son,heung-min-son,46259,8.6,34.9,0,31,1832,save,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,60,3568,0.0,0.0,19.795843580181067,17.53178443568317,0.1237037037037037,0.1484444444444444,75,0.0463333
160,0,15.5,68.8,0,left-foot,0,1,0,0,68.8,15.5,48.6,0,48.6,81.0,74.2,19.7,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,51.4,19.0,low-centre,0,1,0,2142553,shot,False,Brentford,1,0,0,0,0,0,928124,0,Dejan Kulusevski,F,D. Kulusevski,dejan-kulusevski,7480,19.7,74.2,0,31,1834,block,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,60,3566,0.0,0.0,13.112336368884971,31.484264980642,0.0,0.0,90,0.363071
161,0,3.3,50.5,0,right-foot,0,0,0,1,50.5,3.3,47.4,0,47.4,86.7,51.0,14.5,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,52.6,13.3,low-left,0,0,1,2142544,shot,True,Tottenham Hotspur,0,0,0,0,1,0,907072,0,Mikkel Damsgaard,M,M. Damsgaard,damsgaard-mikkel,2929,14.5,51.0,0,33,1969,save,0,0,0,0,0,1,0,0,regular,Brentford,58,3431,0.0,0.0,42.041652777505874,15.577664420948258,0.10987187737933375,0.2411821698570741,41,0.00506479
162,0,2.0,45.5,0,left-foot,0,1,0,0,45.5,2.0,53.6,0,53.6,83.5,23.2,13.0,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,46.4,16.5,low-right,0,0,1,2142539,shot,True,Tottenham Hotspur,0,0,0,0,1,0,814873,0,Vitaly Janelt,M,V. Janelt,vitaly-janelt,567,13.0,23.2,0,33,1972,save,1,0,0,0,0,0,0,0,assisted,Brentford,58,3428,0.0,0.0,9.714153132840103,29.800607808862008,0.054595959595959594,0.0545959595959595,90,0.0116511
163,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,64.2,0,64.2,81.9,71.1,9.3,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,35.8,18.1,right,0,1,0,2142521,shot,False,Brentford,0,0,1,0,0,0,928124,0,Dejan Kulusevski,F,D. Kulusevski,dejan-kulusevski,7480,9.3,71.1,0,38,2257,miss,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,53,3143,0.0,0.0,11.66390854203686,23.26476821779336,0.01,0.01,90,0.363071
164,0,5.7,64.8,0,head,1,0,0,0,64.8,5.7,99.2,0,99.2,95.8,48.8,7.5,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,0.8,4.2,right,0,1,0,2142522,shot,False,Brentford,0,0,1,0,0,0,566102,0,Davinson Sánchez,D,D. Sánchez,davinson-sanchez,3874,7.5,48.8,0,39,2297,miss,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,52,3103,0.0,0.0,72.73923392555362,9.401633155843827,0.11249242424242423,0.1332147129186602,76,0.0281999
165,0,2.3,47.8,0,left-foot,0,1,0,0,47.8,2.3,50.0,0,50.0,97.5,36.1,16.0,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,50.0,2.5,low-centre,0,1,0,2142485,shot,False,Brentford,0,0,0,0,1,0,356398,0,James Maddison,M,J. Maddison,james-maddison,9591,16.0,36.1,0,44,2585,save,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,47,2815,0.0,0.0,23.351016802927436,21.562822835276876,0.018518847152387524,0.0185188471523875,90,0.945747
166,10,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,47.9,0,47.9,47.2,53.6,6.7,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,52.1,52.8,close-high,0,0,1,2142386,shot,True,Tottenham Hotspur,0,0,1,0,0,0,927083,0,Bryan Mbeumo,F,B. Mbeumo,bryan-mbeumo,4744,6.7,53.6,0,1,2139,miss,1,0,0,0,0,0,0,0,assisted,Brentford,45,3261,0.0,0.0,70.06227286414992,9.213152818457786,0.1185473911864886,0.1185473911864886,90,0.0313982
167,4,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,46.8,0,46.8,99.4,44.3,22.2,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,53.2,0.6,low-left,regular,1,0,2142371,shot,False,Brentford,0,1,0,0,0,0,856123,0,Emerson Royal,M,Emerson Royal,emerson-royal,3693,22.2,44.3,0,1,2461,goal,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,45,2939,0.0,0.0,26.771150214462118,23.532618388738555,0.6708695652173913,0.6708695652173913,90,0.137953
168,3,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,42.7,0,42.7,79.2,34.0,4.2,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,57.3,20.8,close-left,0,1,0,2142368,shot,False,Brentford,0,0,1,0,0,0,111505,0,Heung-min Son,F,H. M. Son,heung-min-son,46259,4.2,34.0,0,1,2537,miss,0,0,0,0,0,1,0,0,regular,Tottenham Hotspur,45,2863,0.0,0.0,11.130550866049761,16.514895261240145,0.02,0.024,75,0.0463333
169,0,27.7,43.7,0,right-foot,0,0,0,1,43.7,27.7,50.5,0,50.5,81.0,43.1,30.1,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,49.5,19.0,low-centre,0,1,0,2142345,shot,False,Brentford,1,0,0,0,0,0,844842,0,Yves Bissouma,M,Y. Bissouma,yves-bissouma,3753,30.1,43.1,0,2,114,block,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,44,2586,0.0,0.0,20.106700173239094,31.339009786170926,0.00015151515151515152,0.0001515151515151,90,0.110519
170,0,25.1,49.1,0,right-foot,0,0,0,1,49.1,25.1,53.1,0,53.1,81.0,48.5,28.9,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,46.9,19.0,low-right,0,1,0,2142339,shot,False,Brentford,1,0,0,0,0,0,844842,0,Yves Bissouma,M,Y. Bissouma,yves-bissouma,3753,28.9,48.5,0,4,182,block,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,42,2518,0.0,0.0,21.88447857415922,29.469632243061262,0.0153475935828877,0.0153475935828877,90,0.110519
171,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,48.7,0,48.7,98.1,40.9,12.6,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,51.3,1.9,low-centre,regular,0,1,2142319,shot,True,Tottenham Hotspur,0,1,0,0,0,0,805123,0,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,12.6,40.9,0,10,548,goal,1,0,0,0,0,0,0,0,assisted,Brentford,36,2152,0.0,0.0,34.10425884032315,16.16794899397232,0.6541312814169957,0.8176641017712447,72,0.0543627
172,0,6.4,35.2,0,right-foot,0,0,0,1,35.2,6.4,47.4,0,47.4,81.0,32.8,7.7,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,52.6,19.0,low-left,0,0,1,2142292,shot,True,Tottenham Hotspur,1,0,0,0,0,0,805123,0,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,7.7,32.8,0,15,856,block,1,0,0,0,0,0,0,0,assisted,Brentford,31,1844,0.0,0.0,15.06759015880134,18.90509804887827,0.00022727272727272727,0.0002840909090909,72,0.0543627
173,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,49.7,0,49.7,16.7,50.0,50.2,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,50.3,83.3,high,0,1,0,2142281,shot,False,Brentford,0,0,1,0,0,0,844842,0,Yves Bissouma,M,Y. Bissouma,yves-bissouma,3753,50.2,50.0,0,18,1053,miss,0,0,0,0,0,1,0,0,regular,Tottenham Hotspur,28,1647,0.0,0.0,12.73043962491647,50.51148262610756,0.03,0.03,90,0.110519
174,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,46.8,0,46.8,95.6,50.0,11.5,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,53.2,4.4,low-left,penalty,0,1,2142273,shot,True,Tottenham Hotspur,0,1,0,0,0,0,927083,0,Bryan Mbeumo,F,B. Mbeumo,bryan-mbeumo,4744,11.5,50.0,0,19,1139,goal,0,0,0,0,1,0,0,0,penalty,Brentford,27,1561,0.0,0.0,51.92538029437744,12.791328443185254,0.8168019943019942,0.8168019943019942,90,0.0313982
175,0,1.6,51.1,0,right-foot,0,0,0,1,51.1,1.6,51.6,0,51.6,79.7,51.3,14.2,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,48.4,20.3,high-centre,0,0,1,2142227,shot,True,Tottenham Hotspur,0,0,0,0,1,0,805123,0,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,14.2,51.3,0,28,1661,save,0,1,0,0,0,0,0,0,corner,Brentford,18,1039,0.0,0.0,42.71823104584574,15.319859915030428,0.061584821428571426,0.0769810267857142,72,0.0543627
176,0,14.9,48.6,0,left-foot,0,1,0,0,48.6,14.9,52.4,0,52.4,97.2,46.6,23.6,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,47.6,2.8,low-right,0,0,1,2142222,shot,True,Tottenham Hotspur,1,0,0,0,0,0,966869,0,Aaron Hickey,D,A. Hickey,hickey-aaron,1107,23.6,46.6,0,29,1705,block,0,0,0,0,0,1,0,0,regular,Brentford,17,995,0.0,0.0,26.228726714874103,24.46711103631862,0.021912494912494907,0.0273906186406186,72,0.0825992
177,0,1.2,44.8,0,left-foot,0,1,0,0,44.8,1.2,46.8,0,46.8,86.1,31.2,6.8,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,53.2,13.9,low-left,0,0,1,2142218,shot,True,Tottenham Hotspur,0,0,0,0,1,0,927083,0,Bryan Mbeumo,F,B. Mbeumo,bryan-mbeumo,4744,6.8,31.2,0,30,1761,save,1,0,0,0,0,0,0,0,assisted,Brentford,16,939,0.0,0.0,11.799602281516503,19.99662600588023,0.01,0.01,90,0.0313982
178,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,51.6,0,51.6,75.9,49.6,4.3,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,48.4,24.1,high-centre,regular,1,0,2142194,shot,False,Brentford,0,1,0,0,0,0,829932,0,Cristian Romero,D,C. Romero,cristian-romero,13979,4.3,49.6,0,35,2093,goal,0,0,0,0,0,0,1,0,set-piece,Tottenham Hotspur,11,607,0.0,0.0,104.86179001112139,7.062819555839107,0.8177647058823528,5.257058823529412,14,0.00678429
179,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,62.5,0,62.5,87.5,52.7,14.8,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,37.5,12.5,right,0,1,0,2142185,shot,False,Brentford,0,0,1,0,0,0,998247,0,Micky van de Ven,D,M. van de Ven,micky-van-de-ven,1546,14.8,52.7,0,37,2181,miss,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,9,519,0.0,0.0,40.29096170405239,16.040087107978152,0.0611025641025641,0.0611025641025641,90,0.0251334
180,0,13.3,66.4,0,left-foot,0,1,0,0,66.4,13.3,49.4,0,49.4,81.0,68.2,14.7,Tottenham Hotspur,tottenham-hotspur,Brentford,brentford,11352309,brentford-tottenham-hotspur,3,0,50.6,19.0,low-centre,0,1,0,2142187,shot,False,Brentford,1,0,0,0,0,0,928124,0,Dejan Kulusevski,F,D. Kulusevski,dejan-kulusevski,7480,14.7,68.2,0,37,2182,block,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,9,518,0.0,0.0,17.580645133049018,23.742568781747604,0.0,0.0,90,0.363071
181,3,21.5,33.2,0,right-foot,0,0,0,1,33.2,21.5,51.4,0,51.4,81.0,31.6,23.4,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,48.6,19.0,low-centre,0,1,0,2143518,shot,False,Chelsea,1,0,0,0,0,0,924871,0,Darwin Núñez,F,D. Núñez,darwin-nunez,33542,23.4,31.6,0,1,780,block,0,0,0,0,0,1,0,0,regular,Liverpool,90,5520,0.0,0.0,17.11540618790574,30.036128225810707,0.01,0.0375,24,0.0223949
182,0,20.6,40.8,0,left-foot,0,1,0,0,40.8,20.6,47.9,0,47.9,81.0,40.2,22.3,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,52.1,19.0,low-left,0,1,0,2143458,shot,False,Chelsea,1,0,0,0,0,0,924871,0,Darwin Núñez,F,D. Núñez,darwin-nunez,33542,22.3,40.2,0,9,494,block,1,0,0,0,0,0,0,0,assisted,Liverpool,82,4906,0.0,0.0,24.036110237643097,24.858905777859214,0.0,0.0,24,0.0223949
183,0,4.4,39.5,0,left-foot,0,1,0,0,39.5,4.4,49.3,0,49.3,93.7,33.5,7.4,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,50.7,6.3,low-centre,0,0,1,2143422,shot,True,Liverpool,0,0,0,0,1,Nicolas Jackson,1085381,0,Nicolas Jackson,F,N. Jackson,nicolas-jackson,10022,7.4,33.5,0,20,1143,save,0,0,1,0,0,0,0,0,fast-break,Chelsea,71,4257,0.0,0.0,15.827296752275926,18.15159323516115,0.07037037037037037,0.0703703703703703,90,0.0126594
184,0,10.5,45.1,0,left-foot,0,1,0,0,45.1,10.5,48.6,0,48.6,81.0,43.3,13.8,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,51.4,19.0,low-centre,0,0,1,2143392,shot,True,Liverpool,1,0,0,0,0,0,996911,0,Levi Colwill,D,L. Colwill,levi-colwill,3581,13.8,43.3,0,26,1523,block,0,1,0,0,0,0,0,0,corner,Chelsea,65,3877,0.0,0.0,37.33392288197347,16.127869635733795,0.02,0.02,90,0.0138897
185,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,50.6,0,50.6,41.7,6.4,15.1,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,49.4,58.3,close-high,0,0,1,2143381,shot,True,Liverpool,0,0,1,0,0,0,885908,0,Reece James,M,R. James,reece-james,16557,15.1,6.4,0,29,1707,miss,0,0,0,1,0,0,0,0,free-kick,Chelsea,62,3693,0.0,0.0,4.628643610784642,46.083375002154284,0.18,0.213157894736842,76,0.422501
186,0,3.1,42.1,0,left-foot,0,1,0,0,42.1,3.1,47.6,0,47.6,86.1,31.4,8.8,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,52.4,13.9,low-left,0,0,1,2143349,shot,True,Liverpool,0,0,0,0,1,0,802695,0,Ben Chilwell,M,B. Chilwell,ben-chilwell,8631,8.8,31.4,0,36,2149,save,1,0,0,0,0,0,0,0,assisted,Chelsea,55,3251,0.0,0.0,14.241232094301553,20.636040226003225,0.0018181818181818182,0.0018386108273748,89,0.215768
187,0,21.0,36.6,0,right-foot,0,0,0,1,36.6,21.0,46.9,0,46.9,87.5,36.1,22.8,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,53.1,12.5,low-left,0,1,0,2143346,shot,False,Chelsea,1,0,0,0,0,0,869856,0,Dominik Szoboszlai,M,D. Szoboszlai,dominik-szoboszlai,17326,22.8,36.1,0,37,2197,block,1,0,0,0,0,0,0,0,assisted,Liverpool,54,3203,0.0,0.0,20.612625042323092,27.083166736460175,0.013426638176638177,0.0134266381766381,90,0.104592
188,0,2.0,46.6,0,head,1,0,0,0,46.6,2.0,50.1,0,50.1,81.0,43.3,3.9,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,49.9,19.0,low-centre,0,1,0,2143341,shot,False,Chelsea,1,0,0,0,0,0,883537,0,Luis Díaz,F,L. Díaz,luis-diaz,24424,3.9,43.3,0,38,2274,block,0,1,0,0,0,0,0,0,corner,Liverpool,53,3126,0.0,0.0,57.89097595453166,8.417182462978932,0.01476190476190476,0.0172541743970315,77,0.0437268
189,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,54.5,0,54.5,47.2,26.0,18.1,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,45.5,52.8,close-high,0,1,0,2143326,shot,False,Chelsea,0,0,1,0,0,0,151545,0,Virgil van Dijk,D,V. van Dijk,virgil-van-dijk,27778,18.1,26.0,0,42,2498,miss,0,1,0,0,0,0,0,0,corner,Liverpool,49,2902,0.0,0.0,13.153606080921989,30.17459474057191,0.165,0.165,90,0.0199362
190,0,1.1,35.2,0,right-foot,0,0,0,1,35.2,1.1,30.4,0,30.4,87.5,60.5,13.2,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,69.6,12.5,left,0,1,0,2143327,shot,False,Chelsea,0,0,1,0,0,0,883537,0,Luis Díaz,F,L. Díaz,luis-diaz,24424,13.2,60.5,0,42,2504,miss,0,1,0,0,0,0,0,0,corner,Liverpool,49,2896,0.0,0.0,30.080261753872353,17.506064855798357,0.07200417972831766,0.084160729552579,77,0.0437268
191,0,5.3,56.9,0,right-foot,0,0,0,1,56.9,5.3,62.5,0,62.5,91.7,38.2,11.0,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,37.5,8.3,right,0,1,0,2143318,shot,False,Chelsea,0,0,1,0,0,0,883537,0,Luis Díaz,F,L. Díaz,luis-diaz,24424,11.0,38.2,0,44,2615,miss,1,0,0,0,0,0,0,0,assisted,Liverpool,47,2785,0.0,0.0,28.53988245463475,16.539565627103343,0.019330765993265994,0.0225944018103109,77,0.0437268
192,6,2.0,39.9,0,head,1,0,0,0,39.9,2.0,36.8,0,36.8,91.7,50.7,9.5,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,63.2,8.3,left,0,0,1,2143216,shot,True,Liverpool,0,0,1,0,0,0,827243,0,Axel Disasi,D,A. Disasi,axel-disasi,3340,9.5,50.7,0,1,2361,miss,0,0,0,0,0,0,1,0,set-piece,Chelsea,45,3039,0.0,0.0,60.773315088902116,11.049235443079406,0.0008680351906158357,0.0008680351906158,90,0.010048
193,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,49.1,0,49.1,19.4,53.6,7.9,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,50.9,80.6,high,0,0,1,2143161,shot,True,Liverpool,0,0,1,0,0,Nicolas Jackson,1085381,0,Nicolas Jackson,F,N. Jackson,nicolas-jackson,10022,7.9,53.6,0,3,125,miss,1,0,0,0,0,0,0,0,assisted,Chelsea,43,2575,0.0,0.0,63.176512237684406,10.163863997467018,0.021781931156322706,0.0217819311563227,90,0.0126594
194,0,1.1,58.1,0,left-foot,0,1,0,0,58.1,1.1,56.3,0,56.3,93.1,68.5,14.1,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,43.7,6.9,close-right,0,1,0,2143144,shot,False,Chelsea,0,0,1,0,0,0,159665,0,Mohamed Salah,F,M. Salah,mohamed-salah,163229,14.1,68.5,0,5,265,miss,0,0,0,0,0,1,0,0,regular,Liverpool,41,2435,0.0,0.0,17.097396218350372,23.59320389903582,0.020809523809523806,0.0243228200371057,77,0.313747
195,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,45.8,0,45.8,93.7,49.4,4.8,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,54.2,6.3,low-left,regular,0,1,2143116,shot,True,Liverpool,0,1,0,0,0,0,827243,0,Axel Disasi,D,A. Disasi,axel-disasi,3340,4.8,49.4,0,9,520,goal,0,1,0,0,0,0,0,0,corner,Chelsea,37,2180,0.0,0.0,98.53701941290998,7.3828289330436325,0.8059999999999999,0.8059999999999999,90,0.010048
196,0,6.7,50.4,0,left-foot,0,1,0,0,50.4,6.7,46.2,0,46.2,81.0,55.5,14.9,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,53.8,19.0,low-left,0,1,0,2143074,shot,False,Chelsea,1,0,0,0,0,0,159665,0,Mohamed Salah,F,M. Salah,mohamed-salah,163229,14.9,55.5,0,20,1181,block,1,0,0,0,0,0,0,0,assisted,Liverpool,26,1519,0.0,0.0,36.931373780528496,16.770005364805325,0.109224709114415,0.1276652444194461,77,0.313747
197,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,64.7,0,64.7,98.6,36.1,11.7,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,35.3,1.4,right,0,0,1,2143059,shot,True,Liverpool,0,0,1,0,0,Nicolas Jackson,1085381,0,Nicolas Jackson,F,N. Jackson,nicolas-jackson,10022,11.7,36.1,0,22,1283,miss,1,0,0,0,0,0,0,0,assisted,Chelsea,24,1417,0.0,0.0,23.881251306448135,18.47121428049281,0.07568040654997177,0.0756804065499717,90,0.0126594
198,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,47.1,0,47.1,98.1,45.5,10.0,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,52.9,1.9,low-left,regular,1,0,2143028,shot,False,Chelsea,0,1,0,0,0,0,883537,0,Luis Díaz,F,L. Díaz,luis-diaz,24424,10.0,45.5,0,28,1653,goal,1,0,0,0,0,0,0,0,assisted,Liverpool,18,1047,0.0,0.0,51.84277341263095,12.106939136671144,0.8057487922705313,0.9417843026538676,77,0.0437268
199,0,4.6,54.0,0,right-foot,0,0,0,1,54.0,4.6,50.1,0,50.1,98.1,55.3,7.0,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,49.9,1.9,low-centre,0,0,1,2143014,shot,True,Liverpool,0,0,0,0,1,Nicolas Jackson,1085381,0,Nicolas Jackson,F,N. Jackson,nicolas-jackson,10022,7.0,55.3,0,30,1781,save,1,0,0,0,0,0,0,0,assisted,Chelsea,16,919,0.0,0.0,59.16538475076824,10.020630685204969,0.35682218350754935,0.3568221835075493,90,0.0126594
200,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,54.3,0,54.3,60.8,47.2,18.1,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,45.7,39.2,high,0,1,0,2142986,shot,False,Chelsea,0,0,0,1,0,0,159665,0,Mohamed Salah,F,M. Salah,mohamed-salah,163229,18.1,47.2,0,34,2024,post,1,0,0,0,0,0,0,0,assisted,Liverpool,12,676,0.0,0.0,33.73708622420292,19.121578034085424,0.08267675493905002,0.0966351681105779,77,0.313747
201,0,7.3,63.2,0,right-foot,0,0,0,1,63.2,7.3,48.0,0,48.0,81.0,66.6,9.0,Liverpool,liverpool,Chelsea,chelsea,11352316,liverpool-chelsea,3,0,52.0,19.0,low-left,0,0,1,2142991,shot,True,Liverpool,1,0,0,0,0,0,974505,0,Enzo Fernández,M,E. Fernández,enzo-fernandez,44858,9.0,66.6,0,35,2045,block,1,0,0,0,0,0,0,0,assisted,Chelsea,11,655,0.0,0.0,17.057128594479725,19.168933722749443,0.0003787878787878788,0.0003787878787878,90,0.114976
