,addedTime,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,bodyPart,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,draw.start.x,draw.start.y,event.awayTeam.name,event.awayTeam.slug,event.homeTeam.name,event.homeTeam.slug,event.id,event.slug,event.winnerCode,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalMouthLocation,goalType,homeTeam_False,homeTeam_True,id,incidentType,isHome,opponent,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,player.firstName,player.id,player.lastName,player.name,player.position,player.shortName,player.slug,player.userCount,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,reversedPeriodTime,reversedPeriodTimeSeconds,shotType,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,situation,team,time,timeSeconds,xg,xgot,statistics.minutesPlayed,statistics.expectedAssists
931,,,,,right-foot,0.0,0.0,,1,,,3.7,0,3.7,87.5,63.0,22.0,Nottingham Forest,nottingham-forest,Chelsea,chelsea,11352570,chelsea-nottingham-forest,2,0,96.3,12.5,left,,1,0,2180428,shot,False,Chelsea,0,0.0,1,,0,,793988,,Orel Mangala,M,O. Mangala,orel-mangala,870,22.0,63.0,0,3,129,miss,0,0.0,0.0,0.0,,0.0,1.0,,set-piece,Nottingham Forest,43,2571,,,72,
932,,7.7,64.3,0.0,right-foot,0.0,0.0,,1,64.3,7.7,49.1,0,49.1,94.4,66.9,9.6,Nottingham Forest,nottingham-forest,Chelsea,chelsea,11352570,chelsea-nottingham-forest,2,0,50.9,5.6,low-centre,,0,1,2180368,shot,True,Nottingham Forest,1,0.0,0,,0,Nicolas Jackson,1085381,,Nicolas Jackson,F,N. Jackson,nicolas-jackson,10022,9.6,66.9,0,7,417,block,0,0.0,1.0,0.0,,0.0,0.0,,fast-break,Chelsea,39,2283,,,90,0.118561
933,,13.8,56.9,0.0,left-foot,0.0,1.0,,0,56.9,13.8,47.6,0,47.6,81.0,61.9,21.4,Nottingham Forest,nottingham-forest,Chelsea,chelsea,11352570,chelsea-nottingham-forest,2,0,52.4,19.0,low-left,,0,1,2180357,shot,True,Nottingham Forest,1,0.0,0,,0,,802695,,Ben Chilwell,M,B. Chilwell,ben-chilwell,8631,21.4,61.9,0,9,505,block,0,0.0,0.0,1.0,,0.0,0.0,,free-kick,Chelsea,37,2195,,,62,0.415053
934,,,,,left-foot,0.0,1.0,,0,,,46.4,0,46.4,40.3,50.3,18.7,Nottingham Forest,nottingham-forest,Chelsea,chelsea,11352570,chelsea-nottingham-forest,2,0,53.6,59.7,close-high,,0,1,2180334,shot,True,Nottingham Forest,0,0.0,1,,0,,974505,,Enzo Fernández,M,E. Fernández,enzo-fernandez,44858,18.7,50.3,0,11,621,miss,1,0.0,0.0,0.0,,0.0,0.0,,assisted,Chelsea,35,2079,,,90,0.497826
935,,,,,right-foot,0.0,0.0,,1,,,56.6,0,56.6,80.6,58.2,4.6,Nottingham Forest,nottingham-forest,Chelsea,chelsea,11352570,chelsea-nottingham-forest,2,0,43.4,19.4,close-right,,1,0,2180295,shot,False,Chelsea,0,0.0,1,,0,,359664,,Taiwo Awoniyi,F,T. Awoniyi,taiwo-awoniyi,2833,4.6,58.2,0,15,854,miss,0,0.0,0.0,0.0,,0.0,1.0,,set-piece,Nottingham Forest,31,1846,,,65,0.211844
936,,,,,right-foot,0.0,0.0,,1,,,54.1,0,54.1,40.3,45.5,6.8,Nottingham Forest,nottingham-forest,Chelsea,chelsea,11352570,chelsea-nottingham-forest,2,0,45.9,59.7,close-high,,1,0,2180236,shot,False,Chelsea,0,0.0,1,,0,,359664,,Taiwo Awoniyi,F,T. Awoniyi,taiwo-awoniyi,2833,6.8,45.5,0,20,1158,miss,0,0.0,0.0,0.0,,0.0,1.0,,set-piece,Nottingham Forest,26,1542,,,65,0.211844
937,,,,,right-foot,0.0,0.0,,1,,,32.1,0,32.1,88.9,55.1,9.1,Nottingham Forest,nottingham-forest,Chelsea,chelsea,11352570,chelsea-nottingham-forest,2,0,67.9,11.1,left,,0,1,2180202,shot,True,Nottingham Forest,0,0.0,1,,0,,802695,,Ben Chilwell,M,B. Chilwell,ben-chilwell,8631,9.1,55.1,0,24,1432,miss,1,0.0,0.0,0.0,,0.0,0.0,,assisted,Chelsea,22,1268,,,62,0.415053
938,,,,,left-foot,0.0,1.0,,0,,,43.2,0,43.2,45.8,62.7,20.7,Nottingham Forest,nottingham-forest,Chelsea,chelsea,11352570,chelsea-nottingham-forest,2,0,56.8,54.2,close-high-left,,0,1,2180152,shot,True,Nottingham Forest,0,0.0,1,,0,,904970,,Conor Gallagher,M,C. Gallagher,conor-gallagher,6863,20.7,62.7,0,30,1773,miss,0,0.0,0.0,0.0,,1.0,0.0,,regular,Chelsea,16,927,,,62,0.0465756
939,,3.5,47.7,0.0,left-foot,0.0,1.0,,0,47.7,3.5,47.9,0,47.9,81.0,47.6,4.3,Nottingham Forest,nottingham-forest,Chelsea,chelsea,11352570,chelsea-nottingham-forest,2,0,52.1,19.0,low-left,,0,1,2179973,shot,True,Nottingham Forest,1,0.0,0,,0,,138534,,Raheem Sterling,F,R. Sterling,raheem-sterling,28534,4.3,47.6,0,44,2633,block,1,0.0,0.0,0.0,,0.0,0.0,,assisted,Chelsea,2,67,,,90,0.299969
940,,16.7,45.1,0.0,left-foot,0.0,1.0,,0,45.1,16.7,48.8,0,48.8,81.0,44.7,18.6,Nottingham Forest,nottingham-forest,Chelsea,chelsea,11352570,chelsea-nottingham-forest,2,0,51.2,19.0,low-centre,,0,1,2179974,shot,True,Nottingham Forest,1,0.0,0,,0,,974505,,Enzo Fernández,M,E. Fernández,enzo-fernandez,44858,18.6,44.7,0,45,2641,block,0,0.0,0.0,0.0,,1.0,0.0,,regular,Chelsea,1,59,,,90,0.497826
941,6.0,7.6,32.7,0.0,left-foot,0.0,1.0,,0,32.7,7.6,48.6,0,48.6,81.0,31.0,8.4,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,51.4,19.0,low-centre,,0,1,2178948,shot,True,West Ham United,1,0.0,0,,0,,849309,,Chiedozie Ogbene,F,C. Ogbene,ogbene-chiedozie,371,8.4,31.0,0,1,578,block,1,0.0,,,,0.0,,,assisted,Luton Town,90,5722,,,12,0.0158376
942,2.0,,,,head,1.0,0.0,,0,,,46.4,0,46.4,90.5,52.4,7.3,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,53.6,9.5,low-left,regular,0,1,2178941,shot,True,West Ham United,0,1.0,0,,0,,841005,,Mads Juel Andersen,D,M. J. Andersen,mads-juel-andersen,155,7.3,52.4,0,1,814,goal,1,0.0,,,,0.0,,,assisted,Luton Town,90,5486,,,90,
943,,,,,head,1.0,0.0,,0,,,53.7,0,53.7,80.4,51.0,7.0,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,46.3,19.6,low-right,regular,1,0,2178931,shot,False,Luton Town,0,1.0,0,,0,,139227,,Kurt Zouma,D,K. Zouma,kurt-zouma,2943,7.0,51.0,0,6,355,goal,0,1.0,,,,0.0,,,corner,West Ham United,85,5045,,,90,
944,,,,,right-foot,0.0,0.0,,1,,,48.9,0,48.9,15.3,53.0,7.8,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,51.1,84.7,high,,0,1,2178929,shot,True,West Ham United,0,0.0,1,,0,,358222,,Carlton Morris,F,C. Morris,carlton-morris,751,7.8,53.0,0,8,445,miss,0,0.0,,,,1.0,,,regular,Luton Town,83,4955,,,90,0.126775
945,,1.6,46.9,0.0,right-foot,0.0,0.0,,1,46.9,1.6,49.1,0,49.1,94.9,31.0,12.5,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,50.9,5.1,low-centre,,1,0,2178862,shot,False,Luton Town,0,0.0,0,,1,,354808,,Saïd Benrahma,F,S. Benrahma,said-benrahma,13456,12.5,31.0,0,28,1654,save,0,1.0,,,,0.0,,,corner,West Ham United,63,3746,,,72,0.0184532
946,,,,,head,1.0,0.0,,0,,,47.1,0,47.1,40.3,53.2,7.9,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,52.9,59.7,close-high,,0,1,2178856,shot,True,West Ham United,0,0.0,1,,0,,372342,,Reece Burke,D,R. Burke,reece-burke,71,7.9,53.2,0,30,1759,miss,0,1.0,,,,0.0,,,corner,Luton Town,61,3641,,,90,0.00964808
947,,6.6,41.3,0.0,right-foot,0.0,0.0,,1,41.3,6.6,47.1,0,47.1,81.0,40.6,7.4,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,52.9,19.0,low-left,,0,1,2178855,shot,True,West Ham United,1,0.0,0,,0,,372342,,Reece Burke,D,R. Burke,reece-burke,71,7.4,40.6,0,30,1784,block,0,1.0,,,,0.0,,,corner,Luton Town,61,3616,,,90,0.00964808
948,,,,,right-foot,0.0,0.0,,1,,,58.5,0,58.5,95.8,57.4,2.0,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,41.5,4.2,close-right,,0,1,2178864,shot,True,West Ham United,0,0.0,1,,0,,920542,,Elijah Adebayo,F,E. Adebayo,adebayo-elijah,528,2.0,57.4,0,34,1992,miss,0,0.0,,,,1.0,,,regular,Luton Town,57,3408,,,71,0.00507665
949,,3.7,54.5,0.0,right-foot,0.0,0.0,,1,54.5,3.7,52.5,0,52.5,81.0,55.0,4.6,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,47.5,19.0,low-right,,0,1,2178842,shot,True,West Ham United,1,0.0,0,,0,,920542,,Elijah Adebayo,F,E. Adebayo,adebayo-elijah,528,4.6,55.0,0,34,1993,block,1,0.0,,,,0.0,,,assisted,Luton Town,57,3407,,,71,0.00507665
950,,3.1,46.9,0.0,right-foot,0.0,0.0,,1,46.9,3.1,48.1,0,48.1,81.0,44.3,9.9,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,51.9,19.0,low-left,,1,0,2178838,shot,False,Luton Town,1,0.0,0,,0,,354808,,Saïd Benrahma,F,S. Benrahma,said-benrahma,13456,9.9,44.3,0,37,2162,block,0,0.0,,,,1.0,,,regular,West Ham United,54,3238,,,72,0.0184532
951,,13.1,59.2,0.0,left-foot,0.0,1.0,,0,59.2,13.1,48.6,0,48.6,81.0,66.8,22.4,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,51.4,19.0,low-centre,,0,1,2178826,shot,True,West Ham United,1,0.0,0,,0,,945792,,Alfie Doughty,M,A. Doughty,alfie-doughty,117,22.4,66.8,0,38,2250,block,1,0.0,,,,0.0,,,assisted,Luton Town,53,3150,,,78,0.081188
952,,,,,left-foot,0.0,1.0,,0,,,42.4,0,42.4,84.7,42.3,2.6,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,57.6,15.3,close-left,,0,1,2178651,shot,True,West Ham United,0,0.0,1,,0,,825845,,Tahith Chong,M,T. Chong,tahith-chong,2127,2.6,42.3,0,2,104,miss,0,1.0,,,,0.0,,,corner,Luton Town,44,2596,,,84,0.0155623
953,,1.5,43.7,0.0,head,1.0,0.0,,0,43.7,1.5,40.5,0,40.5,86.1,51.8,6.6,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,59.5,13.9,left,,0,1,2178649,shot,True,West Ham United,0,0.0,1,,0,,372342,,Reece Burke,D,R. Burke,reece-burke,71,6.6,51.8,0,2,105,miss,0,1.0,,,,0.0,,,corner,Luton Town,44,2595,,,90,0.00964808
954,,,,,head,1.0,0.0,,0,,,52.6,0,52.6,41.7,38.6,7.0,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,47.4,58.3,close-high,,0,1,2178631,shot,True,West Ham United,0,0.0,1,,0,,358222,,Carlton Morris,F,C. Morris,carlton-morris,751,7.0,38.6,0,5,278,miss,1,0.0,,,,0.0,,,assisted,Luton Town,41,2422,,,90,0.126775
955,,,,,right-foot,0.0,0.0,,1,,,60.3,0,60.3,4.2,35.4,13.0,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,39.7,95.8,high-right,,0,1,2178639,shot,True,West Ham United,0,0.0,1,,0,,920542,,Elijah Adebayo,F,E. Adebayo,adebayo-elijah,528,13.0,35.4,0,7,394,miss,0,0.0,,,,1.0,,,regular,Luton Town,39,2306,,,71,0.00507665
956,,,,,head,1.0,0.0,,0,,,53.9,0,53.9,91.1,54.4,4.8,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,46.1,8.9,low-right,regular,1,0,2178613,shot,False,Luton Town,0,1.0,0,,0,,552884,,Jarrod Bowen,M,J. Bowen,jarrod-bowen,4079,4.8,54.4,0,9,501,goal,1,0.0,,,,0.0,,,assisted,West Ham United,37,2199,,,90,0.0965263
957,,,,,left-foot,0.0,1.0,,0,,,38.3,0,38.3,63.9,62.4,17.6,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,61.7,36.1,left,,1,0,2178595,shot,False,Luton Town,0,0.0,1,,0,,354808,,Saïd Benrahma,F,S. Benrahma,said-benrahma,13456,17.6,62.4,0,10,570,miss,1,0.0,,,,0.0,,,assisted,West Ham United,36,2130,,,72,0.0184532
958,,11.1,49.5,0.0,right-foot,0.0,0.0,,1,49.5,11.1,49.4,0,49.4,81.0,49.5,16.3,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,50.6,19.0,low-centre,,1,0,2178601,shot,False,Luton Town,1,0.0,0,,0,,847151,,Edson Álvarez,M,E. Álvarez,edson-alvarez,4789,16.3,49.5,0,10,574,block,0,0.0,,,,1.0,,,regular,West Ham United,36,2126,,,90,0.0378741
959,,,,,right-foot,0.0,0.0,,1,,,28.1,0,28.1,86.1,35.5,22.9,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,71.9,13.9,left,,1,0,2178538,shot,False,Luton Town,0,0.0,1,,0,,354808,,Saïd Benrahma,F,S. Benrahma,said-benrahma,13456,22.9,35.5,0,17,1002,miss,0,1.0,,,,0.0,,,corner,West Ham United,29,1698,,,72,0.0184532
960,,,,,left-foot,0.0,1.0,,0,,,57.1,0,57.1,84.7,68.4,20.2,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,42.9,15.3,close-right,,1,0,2178509,shot,False,Luton Town,0,0.0,1,,0,,552884,,Jarrod Bowen,M,J. Bowen,jarrod-bowen,4079,20.2,68.4,0,20,1193,miss,1,0.0,,,,0.0,,,assisted,West Ham United,26,1507,,,90,0.0965263
961,,,,,head,1.0,0.0,,0,,,62.5,0,62.5,81.9,54.2,6.8,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,37.5,18.1,right,,0,1,2178496,shot,True,West Ham United,0,0.0,1,,0,,841005,,Mads Juel Andersen,D,M. J. Andersen,mads-juel-andersen,155,6.8,54.2,0,22,1320,miss,0,1.0,,,,0.0,,,corner,Luton Town,24,1380,,,90,
962,,,,,left-foot,0.0,1.0,,0,,,64.2,0,64.2,98.6,41.5,13.2,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,35.8,1.4,right,,0,1,2178422,shot,True,West Ham United,0,0.0,1,,0,,98435,,Ross Barkley,M,R. Barkley,ross-barkley,2317,13.2,41.5,0,31,1841,miss,1,0.0,,,,0.0,,,assisted,Luton Town,15,859,,,71,0.290529
963,,14.0,43.9,0.0,left-foot,0.0,1.0,,0,43.9,14.0,52.0,0,52.0,81.0,36.5,26.6,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,48.0,19.0,low-right,,0,1,2178420,shot,True,West Ham United,1,0.0,0,,0,,825845,,Tahith Chong,M,T. Chong,tahith-chong,2127,26.6,36.5,0,32,1904,block,1,0.0,,,,0.0,,,assisted,Luton Town,14,796,,,84,0.0155623
964,,,,,right-foot,0.0,0.0,,1,,,41.0,0,41.0,97.2,26.8,12.2,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,59.0,2.8,close-left,,1,0,2178396,shot,False,Luton Town,0,0.0,1,,0,,354808,,Saïd Benrahma,F,S. Benrahma,said-benrahma,13456,12.2,26.8,0,33,1977,miss,0,0.0,,,,1.0,,,regular,West Ham United,13,723,,,72,0.0184532
965,,,,,right-foot,0.0,0.0,,1,,,36.6,0,36.6,93.1,47.3,18.4,West Ham United,west-ham-united,Luton Town,luton-town,11352590,luton-town-west-ham-united,2,0,63.4,6.9,left,,0,1,2178312,shot,True,West Ham United,0,0.0,1,,0,,98435,,Ross Barkley,M,R. Barkley,ross-barkley,2317,18.4,47.3,0,44,2609,miss,0,0.0,,,,1.0,,,regular,Luton Town,2,91,,,71,0.290529
966,5.0,,,,left-foot,0.0,1.0,,0,,,46.1,0,46.1,99.4,45.8,12.7,Fulham,fulham,Manchester City,manchester-city,11352594,fulham-manchester-city,1,0,53.9,0.6,low-left,regular,0,1,2181301,shot,True,Fulham,0,1.0,0,,0,,839956,,Erling Haaland,F,E. Haaland,erling-haaland,259738,12.7,45.8,0,1,617,goal,1,0.0,,,0.0,0.0,,,assisted,Manchester City,90,5683,,,90,0.0975112
967,,1.2,53.1,0.0,right-foot,0.0,0.0,,1,53.1,1.2,54.1,0,54.1,72.8,60.3,7.6,Fulham,fulham,Manchester City,manchester-city,11352594,fulham-manchester-city,1,0,45.9,27.2,high-right,,1,0,2181042,shot,False,Manchester City,0,0.0,0,,1,,192442,,Raúl Jiménez,F,R. Jiménez,raul-jimenez,7298,7.6,60.3,0,17,985,save,0,0.0,,,0.0,1.0,,,regular,Fulham,74,4415,,,81,0.132528
968,,,,,left-foot,0.0,1.0,,0,,,45.7,0,45.7,76.6,50.0,11.5,Fulham,fulham,Manchester City,manchester-city,11352594,fulham-manchester-city,1,0,54.3,23.4,high-left,penalty,0,1,2180983,shot,True,Fulham,0,1.0,0,,0,,839956,,Erling Haaland,F,E. Haaland,erling-haaland,259738,11.5,50.0,0,21,1250,goal,0,0.0,,,1.0,0.0,,,penalty,Manchester City,70,4150,,,90,0.0975112
969,,6.2,41.0,0.0,left-foot,0.0,1.0,,0,41.0,6.2,46.4,0,46.4,81.0,39.9,7.4,Fulham,fulham,Manchester City,manchester-city,11352594,fulham-manchester-city,1,0,53.6,19.0,low-left,,0,1,2180917,shot,True,Fulham,1,0.0,0,,0,,944656,,Julián Álvarez,F,J. Álvarez,julian-alvarez,50391,7.4,39.9,0,27,1597,block,1,0.0,,,0.0,0.0,,,assisted,Manchester City,64,3803,,,89,0.020661
970,,1.8,51.8,0.0,right-foot,0.0,0.0,,1,51.8,1.8,49.9,0,49.9,75.9,56.3,9.9,Fulham,fulham,Manchester City,manchester-city,11352594,fulham-manchester-city,1,0,50.1,24.1,high-centre,,1,0,2180875,shot,False,Manchester City,0,0.0,0,,1,,1134729,,Luke Harris,M,L. Harris,luke-harris,196,9.9,56.3,0,31,1821,save,1,0.0,,,0.0,0.0,,,assisted,Fulham,60,3579,,,74,0.0106698
971,,,,,left-foot,0.0,1.0,,0,,,47.5,0,47.5,98.1,53.0,14.7,Fulham,fulham,Manchester City,manchester-city,11352594,fulham-manchester-city,1,0,52.5,1.9,low-left,regular,0,1,2180857,shot,True,Fulham,0,1.0,0,,0,,839956,,Erling Haaland,F,E. Haaland,erling-haaland,259738,14.7,53.0,0,33,1922,goal,0,0.0,,,0.0,1.0,,,regular,Manchester City,58,3478,,,90,0.0975112
